	time	ins	cycle	memory	branchm
0	0.001	32012.0	34867	12054.0	0.0
1	0.0011	99080.0	34826	46092.0	0.0
2	0.0012	144834.0	74812	104922.0	0.0
3	0.0013	184723.0	87860	88069.0	0.0
4	0.0014	239998.0	51244	148214.0	0.0
5	0.0015	283636.0	113676	80701.0	0.0
6	0.0016	156654.0	63019	129212.0	0.0
7	0.0017	165580.0	136688	144612.0	1366.0
8	0.0018	352639.0	73051	99722.0	0.0
9	0.0019	185042.0	75114	102484.0	0.0
10	0.002	190473.0	77447	158656.0	0.0
11	0.0021	196095.0	79690	110481.0	0.0
12	0.0022	200609.0	165029	172520.0	0.0
13	0.0023	205209.0	84908	116822.0	0.0
14	0.0024	421339.0	86299	118449.0	0.0
15	0.0025	215433.0	87494	120092.0	0.0
16	0.0026	217693.0	88545	121880.0	0.0
17	0.0027	220908.0	89522	183403.0	0.0
18	0.0028	222686.0	90372	124909.0	0.0
19	0.0029	224009.0	91101	125442.0	0.0
20	0.003	225698.0	91755	126841.0	0.0
21	0.0031	227775.0	92393	127744.0	1216.0
22	0.0032	229249.0	92905	128525.0	0.0
23	0.0033	230112.0	93353	128499.0	0.0
24	0.0034	229451.0	93215	128421.0	0.0
25	0.0035	230636.0	93579	129556.0	0.0
26	0.0036	232171.0	93993	130210.0	0.0
27	0.0037	233334.0	94334	130899.0	0.0
28	0.0038	233969.0	94651	131098.0	0.0
29	0.0039	234314.0	94914	131123.0	0.0
30	0.004	234931.0	95138	131384.0	0.0
31	0.0041	235388.0	190891	132035.0	0.0
32	0.0042	235656.0	95710	132346.0	0.0
33	0.0043	236894.0	95830	132679.0	0.0
34	0.0044	237047.0	95927	132879.0	0.0
35	0.0045	237593.0	96032	132917.0	0.0
36	0.0046	237665.0	96135	132975.0	1076.0
37	0.0047	237740.0	96210	132906.0	0.0
38	0.0048	238106.0	95770	132830.0	0.0
39	0.0049	236794.0	95847	132734.0	0.0
40	0.005	237033.0	0	131634.0	0.0
41	0.0051	235786.0	95267	129088.0	0.0
42	0.0052	230901.0	93393	129261.0	0.0
43	0.0053	231295.0	93538	129489.0	0.0
44	0.0054	231883.0	93882	129829.0	0.0
45	0.0055	232590.0	94219	130479.0	0.0
46	0.0056	233547.0	94543	131282.0	0.0
47	0.0057	234863.0	189891	131603.0	0.0
48	0.0058	235646.0	95281	132078.0	0.0
49	0.0059	235947.0	95453	132130.0	0.0
50	0.006	236167.0	95621	132137.0	846.0
51	0.0061	236658.0	95782	132316.0	0.0
52	0.0062	236984.0	95420	131954.0	0.0
53	0.0063	235635.0	95541	132142.0	0.0
54	0.0064	236635.0	95709	132596.0	0.0
55	0.0065	236960.0	95854	132917.0	0.0
56	0.0066	237502.0	95980	132943.0	0.0
57	0.0067	237633.0	96098	132980.0	0.0
58	0.0068	237722.0	96194	132942.0	0.0
59	0.0069	238049.0	96295	201379.0	0.0
60	0.007	238266.0	96397	133590.0	0.0
61	0.0071	238390.0	96474	65289.0	749.0
62	0.0072	239308.0	96543	134003.0	0.0
63	0.0073	237956.0	96054	133285.0	0.0
64	0.0074	238327.0	96128	133422.0	0.0
65	0.0075	238411.0	96215	133412.0	0.0
66	0.0076	238434.0	96287	133340.0	0.0
67	0.0077	238661.0	96361	201621.0	0.0
68	0.0078	238774.0	96430	133759.0	0.0
69	0.0079	238880.0	96515	133967.0	0.0
70	0.008	239104.0	96567	134137.0	0.0
71	0.0081	239860.0	96614	65633.0	665.0
72	0.0082	240074.0	96128	134430.0	0.0
73	0.0083	238613.0	96175	133638.0	0.0
74	0.0084	238528.0	96249	133448.0	0.0
75	0.0085	238806.0	96322	133410.0	0.0
76	0.0086	238758.0	96399	201645.0	0.0
77	0.0087	238772.0	96459	133853.0	0.0
78	0.0088	239188.0	96553	134051.0	0.0
79	0.0089	239146.0	96610	65518.0	529.0
80	0.009	240192.0	0	134057.0	0.0
81	0.0091	239784.0	96549	131404.0	0.0
82	0.0092	234055.0	94412	130825.0	0.0
83	0.0093	234117.0	94447	130906.0	0.0
84	0.0094	234467.0	94702	131128.0	0.0
85	0.0095	234876.0	94942	131370.0	0.0
86	0.0096	235607.0	95175	132148.0	472.0
87	0.0097	236056.0	95415	132587.0	0.0
88	0.0098	237396.0	95606	132457.0	0.0
89	0.0099	236290.0	95232	132359.0	0.0
90	0.01	236473.0	95397	132331.0	0.0
91	0.0101	236917.0	191258	132398.0	0.0
92	0.0102	237051.0	95853	132479.0	0.0
93	0.0103	237190.0	0	132870.0	423.0
94	0.0104	237639.0	95999	133356.0	0.0
95	0.0105	236680.0	95600	132709.0	0.0
96	0.0106	237522.0	191559	133062.0	0.0
