	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	24904	56660.0	6936.0	1825.0	0.0	0.0	0.0	0.0
1	0.0011	51259	69268.0	13260.0	0.0	26355.0	12608.0	6324.0	-1825.0
2	0.0012	107849	41825.0	19025.0	1251.0	56590.0	-27443.0	5765.0	1251.0
3	0.0013	143577	88982.0	27363.0	0.0	35728.0	47157.0	8338.0	-1251.0
4	0.0014	194930	105042.0	30715.0	0.0	51353.0	16060.0	3352.0	0.0
5	0.0015	240422	58931.0	42710.0	1169.0	45492.0	-46111.0	11995.0	1169.0
6	0.0016	132813	129303.0	24083.0	0.0	-107609.0	70372.0	-18627.0	-1169.0
7	0.0017	140368	69577.0	46089.0	1087.0	7555.0	-59726.0	22006.0	1087.0
8	0.0018	305101	72706.0	33979.0	1019.0	164733.0	3129.0	-12110.0	-68.0
9	0.0019	162809	74847.0	28950.0	0.0	-142292.0	2141.0	-5029.0	-1019.0
10	0.002	165255	77309.0	54121.0	964.0	2446.0	2462.0	25171.0	964.0
11	0.0021	170621	159342.0	31562.0	0.0	5366.0	82033.0	-22559.0	-964.0
12	0.0022	353136	81635.0	32400.0	919.0	182515.0	-77707.0	838.0	919.0
13	0.0023	182104	83337.0	32819.0	875.0	-171032.0	1702.0	419.0	-44.0
14	0.0024	185202	84306.0	33366.0	0.0	3098.0	969.0	547.0	-875.0
15	0.0025	187508	85158.0	33622.0	840.0	2306.0	852.0	256.0	840.0
16	0.0026	190316	86488.0	34060.0	807.0	2808.0	1330.0	438.0	-33.0
17	0.0027	191471	87189.0	34544.0	783.0	1155.0	701.0	484.0	-24.0
18	0.0028	192887	87749.0	34697.0	0.0	1416.0	560.0	153.0	-783.0
19	0.0029	193727	88779.0	35030.0	759.0	840.0	1030.0	333.0	759.0
20	0.003	195678	89237.0	35366.0	737.0	1951.0	458.0	336.0	-22.0
21	0.0031	196815	89560.0	35438.0	720.0	1137.0	323.0	72.0	-17.0
22	0.0032	197314	89821.0	35728.0	705.0	499.0	261.0	290.0	-15.0
23	0.0033	197574	90637.0	43295.0	0.0	260.0	816.0	7567.0	-705.0
24	0.0034	199637	90884.0	28461.0	691.0	2063.0	247.0	-14834.0	691.0
25	0.0035	200209	91027.0	64697.0	678.0	572.0	143.0	36236.0	-13.0
26	0.0036	200145	91168.0	36152.0	673.0	-64.0	141.0	-28545.0	-5.0
27	0.0037	200419	91297.0	7188.0	640.0	274.0	129.0	-28964.0	-33.0
28	0.0038	191561	88054.0	34645.0	622.0	-8858.0	-3243.0	27457.0	-18.0
29	0.0039	187887	86922.0	34124.0	618.0	-3674.0	-1132.0	-521.0	-4.0
30	0.004	188720	87329.0	34366.0	614.0	833.0	407.0	242.0	-4.0
31	0.0041	191665	87812.0	62040.0	615.0	2945.0	483.0	27674.0	1.0
32	0.0042	192742	88279.0	42127.0	615.0	1077.0	467.0	-19913.0	0.0
33	0.0043	193592	177821.0	35058.0	612.0	850.0	89542.0	-7069.0	-3.0
34	0.0044	194833	89448.0	27913.0	612.0	1241.0	-88373.0	-7145.0	0.0
35	0.0045	195476	89762.0	42671.0	613.0	643.0	314.0	14758.0	1.0
36	0.0046	196018	90043.0	35515.0	609.0	542.0	281.0	-7156.0	-4.0
37	0.0047	197058	90299.0	28214.0	607.0	1040.0	256.0	-7301.0	-2.0
38	0.0048	197519	90523.0	43190.0	615.0	461.0	224.0	14976.0	8.0
39	0.0049	395992	90694.0	35707.0	616.0	198473.0	171.0	-7483.0	1.0
40	0.005	198833	90860.0	35943.0	610.0	-197159.0	166.0	236.0	-6.0
41	0.0051	198848	91003.0	36016.0	607.0	15.0	143.0	73.0	-3.0
42	0.0052	199192	91117.0	36273.0	613.0	344.0	114.0	257.0	6.0
43	0.0053	199636	91243.0	36104.0	613.0	444.0	126.0	-169.0	0.0
44	0.0054	199607	91314.0	28616.0	607.0	-29.0	71.0	-7488.0	-6.0
45	0.0055	199801	91419.0	43868.0	614.0	194.0	105.0	15252.0	7.0
46	0.0056	200387	91530.0	36575.0	0.0	586.0	111.0	-7293.0	-614.0
47	0.0057	200515	91603.0	36511.0	1219.0	128.0	73.0	-64.0	1219.0
48	0.0058	200388	92218.0	28957.0	610.0	-127.0	615.0	-7554.0	-609.0
49	0.0059	201900	92704.0	44104.0	620.0	1512.0	486.0	15147.0	10.0
50	0.006	202148	92207.0	36864.0	0.0	248.0	-497.0	-7240.0	-620.0
51	0.0061	201889	92167.0	29058.0	1228.0	-259.0	-40.0	-7806.0	1228.0
52	0.0062	201935	92734.0	44273.0	0.0	46.0	567.0	15215.0	-1228.0
53	0.0063	202248	93306.0	36796.0	616.0	313.0	572.0	-7477.0	616.0
54	0.0064	202165	92738.0	36974.0	613.0	-83.0	-568.0	178.0	-3.0
55	0.0065	201995	92654.0	29074.0	612.0	-170.0	-84.0	-7900.0	-1.0
56	0.0066	202266	92600.0	36872.0	610.0	271.0	-54.0	7798.0	-2.0
57	0.0067	202190	93087.0	44251.0	617.0	-76.0	487.0	7379.0	7.0
58	0.0068	201838	93049.0	29136.0	614.0	-352.0	-38.0	-15115.0	-3.0
59	0.0069	201927	92473.0	36940.0	612.0	89.0	-576.0	7804.0	-2.0
60	0.007	202233	92949.0	36593.0	618.0	306.0	476.0	-347.0	6.0
61	0.0071	201990	92931.0	36589.0	618.0	-243.0	-18.0	-4.0	0.0
62	0.0072	201856	92860.0	36810.0	614.0	-134.0	-71.0	221.0	-4.0
63	0.0073	203632	92791.0	36781.0	608.0	1776.0	-69.0	-29.0	-6.0
64	0.0074	203598	92733.0	36473.0	620.0	-34.0	-58.0	-308.0	12.0
65	0.0075	202013	92684.0	36659.0	621.0	-1585.0	-49.0	186.0	1.0
66	0.0076	203311	92647.0	36869.0	613.0	1298.0	-37.0	210.0	-8.0
67	0.0077	203339	92539.0	36607.0	613.0	28.0	-108.0	-262.0	0.0
68	0.0078	199697	91068.0	35907.0	612.0	-3642.0	-1471.0	-700.0	-1.0
69	0.0079	199459	91027.0	36048.0	612.0	-238.0	-41.0	141.0	0.0
70	0.008	200044	91152.0	36175.0	604.0	585.0	125.0	127.0	-8.0
71	0.0081	201559	91259.0	36011.0	611.0	1515.0	107.0	-164.0	7.0
72	0.0082	201348	91334.0	36135.0	612.0	-211.0	75.0	124.0	1.0
73	0.0083	201599	91421.0	36377.0	607.0	251.0	87.0	242.0	-5.0
74	0.0084	201960	91485.0	36262.0	606.0	361.0	64.0	-115.0	-1.0
75	0.0085	201661	91566.0	36172.0	612.0	-299.0	81.0	-90.0	6.0
76	0.0086	201595	91636.0	36362.0	613.0	-66.0	70.0	190.0	1.0
77	0.0087	201836	91684.0	36336.0	607.0	241.0	48.0	-26.0	-6.0
78	0.0088	201771	91746.0	36261.0	613.0	-65.0	62.0	-75.0	6.0
79	0.0089	201562	91796.0	36339.0	614.0	-209.0	50.0	78.0	1.0
80	0.009	201834	91839.0	36458.0	609.0	272.0	43.0	119.0	-5.0
81	0.0091	202077	91875.0	36435.0	607.0	243.0	36.0	-23.0	-2.0
82	0.0092	201819	91930.0	36338.0	614.0	-258.0	55.0	-97.0	7.0
